,gameId,storeId,nextvalue,nextdays
20397,8adfb918-2924-4997-b252-0c7ffb259f10,1,[500.3824],[9.655465]
20398,8ae1785f-2c91-4c57-b176-e441efc67eda,1,[556.63257],[5.984704]
20399,8ae233dc-cf2a-4d96-ae38-65a7882e4189,1,[4428.767],[8.447642]
20400,8ae7b893-af25-4b34-aed0-bc96b9a5de1d,2,[811.5827],[17.343443]
20401,8ae7b893-af25-4b34-aed0-bc96b9a5de1d,1,[726.37616],[15.749233]
20402,8aef6d1d-49b4-429a-8ccf-a5dabf307598,1,[101.678604],[15.239848]
20403,8af05403-1c02-4b75-8080-d7b0330aeae0,1,[545.8543],[21.239538]
20404,8af511ff-afe2-4f85-88d2-0f23ade8a20c,1,[100.667725],[17.030603]
20405,8af5808b-beca-44b6-b027-dc02880c8c37,4,[734.8758],[6.13458]
20406,8af5808b-beca-44b6-b027-dc02880c8c37,1,[372.89203],[15.223519]
20407,8af74afb-fb33-4cb8-b859-ad71838d3f9a,1,[225.26115],[4.735009]
20408,8afd2f8e-8cf3-48ac-bed6-5871cf3777e2,4,[569.7734],[6.3405685]
20409,8afd2f8e-8cf3-48ac-bed6-5871cf3777e2,2,[380.7305],[20.136112]
20410,8afd2f8e-8cf3-48ac-bed6-5871cf3777e2,1,[342.69574],[16.306904]
20411,8afe341f-81a8-4c0f-a855-70c36be45f11,1,[319.9131],[19.236784]
20412,8afe9a9f-01b6-4434-8316-4fbfecab8258,3,[3094.7493],[14.164581]
20413,8b04486d-5031-4a6a-99cd-af8a225f1d89,1,[631.68396],[15.546492]
20414,8b058b00-9627-40a6-8229-aa3725a850ce,2,[384.65128],[14.96258]
20415,8b05e8d7-0bb6-4c4c-821f-c77be0459002,1,[1027.7208],[7.454484]
20416,8b06f0ff-b233-42bb-9c0f-0bb655693872,3,[2398.36],[15.498182]
20417,8b0bc906-4249-4b3c-a7b7-07b8d242eb73,4,[2704.357],[7.546608]
20418,8b0bc906-4249-4b3c-a7b7-07b8d242eb73,3,[2073.4458],[14.356824]
20419,8b0bc906-4249-4b3c-a7b7-07b8d242eb73,1,[2766.7893],[9.364757]
20420,8b0e2b8d-bd15-444f-9d5b-1ccb1cf63941,1,[133.95647],[9.692752]
20421,8b10b7ac-a2da-447a-9270-d8e300566802,2,[161.94833],[18.1854]
20422,8b119500-b466-42cd-b551-234465110e4f,3,[1713.5459],[16.136227]
20423,8b119500-b466-42cd-b551-234465110e4f,4,[2533.7173],[8.321766]
20424,8b1202f1-22ae-4572-8b4c-7b4cc8b1263e,1,[471.6148],[9.773937]
20425,8b1269f9-1598-4e08-923b-bc9dd9b40f5f,3,[491.29984],[19.35025]
20426,8b1269f9-1598-4e08-923b-bc9dd9b40f5f,1,[98.7557],[17.19366]
20427,8b14a6ac-71fc-4cad-bcba-1a4558b06195,2,[608.90295],[14.781152]
20428,8b14a6ac-71fc-4cad-bcba-1a4558b06195,4,[405.49432],[6.040436]
20429,8b14a6ac-71fc-4cad-bcba-1a4558b06195,1,[183.73767],[16.20297]
20430,8b1716db-4fc8-4324-a528-4c2e57deeaf2,1,[271.7265],[12.85144]
20431,8b18396b-a815-4d4d-866d-3ea7a731eca9,1,[285.7571],[15.146944]
20432,8b1a7db3-12e8-4654-a759-4db565d1fca4,3,[1969.8798],[17.35979]
20433,8b23e465-983f-4ddd-8e79-0e9c3a2b2ef0,1,[131.22636],[9.418388]
20434,8b269b82-9179-43e4-a939-cef80a33f16c,1,[155.7812],[7.3367395]
20435,8b2dc734-004d-4581-9d3e-f4048b58e2ae,1,[293.03583],[11.105084]
20436,8b3033c5-7e06-40a7-be45-1b7eceb63bb0,3,[69.07005],[18.963276]
20437,8b31972f-8abf-49e6-84d5-e5855cb9c955,1,[2551.5618],[12.010314]
20438,8b3507af-9a85-4c6c-b612-1a7f5f6cc6e9,1,[256.66547],[9.740796]
20439,8b359d1d-5616-4b34-a379-c23bee84ef69,1,[123.77891],[13.95122]
20440,8b392b96-21b9-424c-90ff-e08552c35763,3,[656.0078],[18.191195]
20441,8b3b570c-c50a-4b04-81e8-c3e4064c7a54,4,[750.6519],[6.9142623]
20442,8b3b570c-c50a-4b04-81e8-c3e4064c7a54,1,[428.21335],[16.406382]
20443,8b3ee34a-d4dd-42ef-940d-e9c6d0812122,4,[206.74214],[10.845737]
20444,8b3ee34a-d4dd-42ef-940d-e9c6d0812122,3,[156.90744],[17.142235]
20445,8b41b424-abcd-41e9-b2dd-b34b7fd466a4,1,[384.2864],[15.866903]
20446,8b42bd9e-fd2b-4b7a-a3b0-d905405e855c,1,[220.76752],[9.648176]
20447,8b43ed17-4e9e-4475-b7f6-c1955493dd1a,3,[3636.817],[13.67303]
20448,8b466fbb-6c9b-47d5-a7bd-43859193a49a,1,[205.12871],[10.094805]
20449,8b47f88f-2aee-48d7-8a42-68e9897940ef,1,[640.4387],[15.039591]
20450,8b4908db-66a4-498e-985b-367647f7a5d3,4,[746.633],[6.550327]
20451,8b4908db-66a4-498e-985b-367647f7a5d3,3,[356.19534],[25.571526]
20452,8b4908db-66a4-498e-985b-367647f7a5d3,1,[397.84583],[17.987549]
20453,8b4908db-66a4-498e-985b-367647f7a5d3,2,[217.16077],[12.321234]
20454,8b49dd77-936b-43f6-8c07-b8119ac88753,2,[135.02388],[23.671911]
20455,8b4aca59-d0f1-448c-8b58-058c9261b1dc,4,[98.57165],[1.9961053]
20456,8b4aca59-d0f1-448c-8b58-058c9261b1dc,1,[136.40424],[8.658455]
20457,8b4b57da-4842-43ef-8bd4-7b7481a76ec4,1,[506.94867],[19.700714]
20458,8b4df4ad-e2e6-4cfd-b1ff-d1b862b73ed1,1,[111.63212],[20.76673]
20459,8b4f7a4e-cc06-4b22-90a2-daa38500d019,1,[132.0583],[9.613355]
20460,8b5064a5-1bf0-4ddf-acdb-2b3d67cb2ea0,1,[445.08267],[6.768756]
20461,8b5064a5-1bf0-4ddf-acdb-2b3d67cb2ea0,3,[336.33185],[20.043598]
20462,8b52509b-e5b2-40fb-8672-ebfc6792ddc6,1,[283.9154],[7.312763]
20463,8b5662d5-bb6e-4b65-b0a2-b7255e30cfd0,1,[1111.4052],[8.104745]
20464,8b587cfa-f067-475c-aee0-fb8360e8fa74,3,[652.31824],[18.658373]
20465,8b587cfa-f067-475c-aee0-fb8360e8fa74,1,[476.66803],[17.107536]
20466,8b5e63fa-402f-4264-947f-3d5d5f1c5296,3,[1050.0818],[19.013292]
20467,8b5e63fa-402f-4264-947f-3d5d5f1c5296,4,[1809.8063],[8.945589]
20468,8b5e63fa-402f-4264-947f-3d5d5f1c5296,1,[296.4154],[22.747793]
20469,8b60e9c7-824b-4fd6-a467-9eb51b8a97e2,4,[2557.3674],[8.646531]
20470,8b60e9c7-824b-4fd6-a467-9eb51b8a97e2,1,[1689.7534],[15.079665]
20471,8b63cc15-e587-4d9a-8686-9f6b0b1721da,1,[483.6645],[6.9109583]
20472,8b68d2c4-a852-40e5-a829-89f1e3807c12,1,[124.56614],[9.765472]
20473,8b6c6b02-4608-4c83-926e-c28786173a67,1,[418.2571],[5.8646564]
20474,8b6ccc5a-2ee0-4077-9d98-ab5cdf8010fe,1,[119.56131],[9.983283]
20475,8b6e7234-69a7-4725-92d9-8742db99106d,1,[102.76166],[11.215435]
20476,8b6f67d9-d1a8-4517-bea1-e0b6c7096dd3,1,[135.38998],[10.528389]
20477,8b756429-c1b2-4562-a5d5-cf9497563a8a,1,[1068.7316],[15.071395]
20478,8b76266b-33f0-4867-ad92-95eb7be10c2b,1,[125.60899],[14.3496]
20479,8b7d40d7-926d-4232-83ef-67b4c2a919d9,1,[588.5543],[16.51278]
20480,8b7fcfac-7192-44a2-9cfd-8f42b8be013d,1,[461.55255],[9.984621]
20481,8b80c327-d676-4e85-bdbf-43614b3b5952,3,[3522.705],[20.973598]
20482,8b80c327-d676-4e85-bdbf-43614b3b5952,4,[4253.1533],[9.071468]
20483,8b83b253-e51b-429b-a53c-52e4538ef30d,4,[1581.8757],[7.845386]
20484,8b83b253-e51b-429b-a53c-52e4538ef30d,1,[483.86752],[16.484583]
20485,8b8584e2-4e11-4cda-8f43-ff99ffc1e0cf,1,[185.33864],[14.447056]
20486,8b8662d4-adc4-4e14-88b9-827f3e971716,3,[41.00362],[12.341164]
20487,8b8662d4-adc4-4e14-88b9-827f3e971716,4,[803.701],[8.11591]
20488,8b8662d4-adc4-4e14-88b9-827f3e971716,1,[407.05133],[13.489941]
20489,8b881b19-274a-45d7-ad1d-2fc056167b19,3,[262.5346],[19.117514]
20490,8b885bc7-9023-4f8a-9236-2b2dce2227f9,3,[1049.3159],[18.987034]
20491,8b885bc7-9023-4f8a-9236-2b2dce2227f9,4,[1815.8848],[8.935686]
20492,8b885bc7-9023-4f8a-9236-2b2dce2227f9,1,[374.19305],[16.549692]
20493,8b8bb781-75dc-4d99-8ffc-3b26b8eed625,4,[342.157],[10.180143]
20494,8b8bb781-75dc-4d99-8ffc-3b26b8eed625,1,[240.03256],[23.64816]
20495,8b8bb781-75dc-4d99-8ffc-3b26b8eed625,3,[132.33226],[24.08968]
20496,8b8f1f19-454a-4452-9e98-1cf3ae418176,1,[640.0772],[16.017326]
20497,8b933be3-eac6-470b-986f-4626b979ba96,2,[174.2026],[11.636568]
20498,8b95c1d0-6112-47c5-b516-3a485a27e37a,1,[244.88278],[6.8370323]
20499,8b963ca4-69dc-4ede-a31f-5e3eb1831862,3,[1163.086],[17.683899]
20500,8b963ca4-69dc-4ede-a31f-5e3eb1831862,4,[232.67467],[5.8614683]
20501,8b963ca4-69dc-4ede-a31f-5e3eb1831862,1,[213.6872],[10.094966]
20502,8b970c3c-e60c-4de7-af49-1ecc30fe4296,1,[216.5215],[14.270091]
20503,8b98a7b3-3cc9-4bb1-9c95-d3ae71b8c006,1,[555.4499],[9.904708]
20504,8b995eba-4530-40db-b8f3-78ca5c3f4511,4,[1316.6271],[8.977175]
20505,8b995eba-4530-40db-b8f3-78ca5c3f4511,1,[439.44943],[22.264277]
20506,8b995eba-4530-40db-b8f3-78ca5c3f4511,2,[889.3546],[16.549303]
20507,8b9b8fdc-bd0e-4596-a19b-f4e56227350e,1,[162.76338],[14.347531]
20508,8b9cef94-d77b-4b7d-b7d6-f3874a03f8f7,1,[125.95694],[9.554291]
20509,8ba33584-2bc8-4c78-b38f-e8b0ccebffd2,1,[1254.7928],[15.219549]
20510,8ba41f1c-8b8c-4621-9cc7-878c295dc057,2,[69.94138],[24.625612]
20511,8ba50a16-bee4-4cf4-9130-588a353ee5cf,3,[262.1542],[19.311686]
20512,8ba50a16-bee4-4cf4-9130-588a353ee5cf,4,[605.2838],[7.0246353]
20513,8ba50a16-bee4-4cf4-9130-588a353ee5cf,1,[142.80887],[11.6362915]
20514,8ba519de-cecf-4751-8632-109365e2603f,1,[333.48352],[17.28658]
20515,8ba615a4-5200-49db-93d4-b2257e98ba92,1,[417.55914],[6.0626783]
20516,8ba61ecb-d06d-4b02-b96d-57f47d417839,1,[200.76979],[10.788812]
20517,8bafcf26-cde4-4225-a710-db448b6cd2f2,1,[193.27255],[7.3298526]
20518,8bb03409-c91f-4df3-aaad-5f6c91bd504f,1,[503.94092],[9.279851]
20519,8bb4a481-700d-49a6-bd5b-52bf4c87e2be,3,[2414.4282],[15.136594]
20520,8bb8c844-825b-483a-985a-6e31741e832a,2,[484.3085],[12.496771]
20521,8bb9667f-4a03-4d14-8045-a4b7cfb5fefc,1,[117.79207],[20.110199]
20522,8bbf9574-ebf4-4132-ae12-0e770a1f0b3a,1,[116.136505],[11.172826]
20523,8bc4c5f9-2675-479c-8c8b-9694a9743bbe,4,[3106.954],[11.973319]
20524,8bc4c5f9-2675-479c-8c8b-9694a9743bbe,1,[2797.2415],[12.077538]
20525,8bc58515-8a3d-43d0-a6e8-1af781c486d4,1,[231.12512],[6.878764]
20526,8bc829b9-5005-4557-8839-5789cfe406c4,1,[318.9361],[15.4274645]
20527,8bc99365-43e4-43f3-9dcd-db92d5ed04fe,1,[465.01123],[10.867431]
20528,8bcf4519-37a3-439a-b650-0140070900bd,1,[1281.1115],[16.913923]
20529,8bd02a6a-9127-4969-98f4-bca1843eb3df,1,[155.19792],[7.701561]
20530,8bd0e02f-f636-4448-a634-e7f3ea495e7d,1,[304.40485],[10.074212]
20531,8bd1725b-e5a6-42db-998d-11525a7c672b,1,[116.631],[11.095468]
20532,8bd24f15-aa02-40e4-a2ed-ec0049c0d4ca,1,[121.486565],[10.443397]
20533,8bdb8115-802b-4cac-a086-e51f5154e879,4,[174.31569],[5.468674]
20534,8bdb8115-802b-4cac-a086-e51f5154e879,1,[726.5664],[10.116957]
20535,8bdbbf56-f857-4984-9d7e-a78c6dde2126,1,[138.39189],[11.135244]
20536,8bdcf66b-58bf-4c91-a5e7-bf69354eb239,1,[197.95045],[15.2368555]
20537,8bdcf66b-58bf-4c91-a5e7-bf69354eb239,3,[77.60557],[16.663841]
20538,8bde16cd-3843-4b1f-a049-bdaed30e3aa1,1,[528.4591],[9.094538]
20539,8bdf2c2f-7d17-409d-a1df-349dddfc8d49,3,[664.8993],[19.80717]
20540,8bdf2c2f-7d17-409d-a1df-349dddfc8d49,4,[1262.3353],[7.642453]
20541,8bdf2c2f-7d17-409d-a1df-349dddfc8d49,2,[338.90848],[19.168364]
20542,8bdf2c2f-7d17-409d-a1df-349dddfc8d49,1,[457.58395],[10.801159]
20543,8bdfd43b-9833-4052-b555-98ad39a54d65,3,[295.40012],[20.634724]
20544,8bdfd43b-9833-4052-b555-98ad39a54d65,1,[115.21748],[12.953896]
20545,8be23cf9-0be5-4c34-b17f-e9acbbb609b6,1,[121.247826],[12.355361]
20546,8be35f12-20bb-43bf-a367-a2fdc3163eca,1,[89.4634],[14.826598]
20547,8be746b8-fb61-418b-ab6e-d57a98378660,1,[255.5473],[17.29498]
20548,8be7af42-e191-460e-a097-d42bd43d2f20,1,[444.6744],[9.026347]
20549,8be7d512-e160-4dad-9bca-8ff9b8a68139,3,[1393.6936],[22.66298]
20550,8be81476-389c-416f-a42f-d34d73d0da97,1,[107.90908],[10.954468]
20551,8be90d3d-4788-4c96-b2ea-b3d31530b182,1,[167.21692],[14.391109]
20552,8beb0d23-3d11-4c56-b823-1ef1928aa24f,3,[639.1439],[19.311451]
20553,8beb0d23-3d11-4c56-b823-1ef1928aa24f,2,[130.493],[23.96245]
20554,8beb0d23-3d11-4c56-b823-1ef1928aa24f,1,[177.0355],[18.396646]
20555,8beb7c10-f186-4ae6-9bbc-5a7bb58080a7,3,[63.04159],[16.439201]
20556,8bedaa30-0427-4621-a804-f28ba10de4b4,4,[1251.212],[8.233974]
20557,8bedaa30-0427-4621-a804-f28ba10de4b4,1,[245.6316],[22.011103]
20558,8bf69c5e-5f6a-4108-9cf8-b900da426df2,1,[131.98827],[9.548573]
20559,8bf8a784-366f-485d-bc8c-d1a1a4e239f9,3,[1049.5984],[18.870844]
20560,8bf8a784-366f-485d-bc8c-d1a1a4e239f9,4,[628.336],[6.334634]
20561,8bf8a784-366f-485d-bc8c-d1a1a4e239f9,1,[349.93243],[14.835685]
20562,8bfa2dc2-f862-4e6a-bd7d-db1daf9318b8,3,[783.24554],[17.199621]
20563,8bfe0e9c-50f3-404e-bcaa-3704fba335ff,1,[126.240295],[12.211863]
20564,8c031576-0c69-4621-86d5-4eb4ec71d6f7,1,[866.4882],[5.668248]
20565,8c0e1952-11eb-4c71-a4cc-6222297ae1ad,1,[557.17957],[16.69112]
20566,8c0e8911-3d4d-4553-b348-332e2346c91c,1,[147.45737],[9.956478]
20567,8c102f64-09ab-407a-910d-b7a9ba927cef,1,[323.89807],[15.832607]
20568,8c14d644-8fc7-44e0-8f5a-aa69f9ee25e8,2,[76.54516],[23.116192]
20569,8c15b4be-345e-4071-a8f2-b06b7052901c,1,[113.02705],[14.230998]
20570,8c16a757-bb7e-4f47-8755-a5e0e22334c9,1,[188.6887],[14.892005]
20571,8c16f6b7-0ff7-435c-9705-9973c53a05da,3,[392.87372],[20.562887]
20572,8c16f6b7-0ff7-435c-9705-9973c53a05da,2,[139.29478],[20.451841]
20573,8c16f6b7-0ff7-435c-9705-9973c53a05da,1,[306.11157],[16.796165]
20574,8c1a44d4-289b-4166-9f3d-6f2a3b8b3896,3,[557.9191],[18.228416]
20575,8c1a44d4-289b-4166-9f3d-6f2a3b8b3896,1,[253.33195],[10.064017]
20576,8c1b8dd0-054b-421c-b065-ff313af322fc,3,[1857.6537],[20.095638]
20577,8c1dba19-0971-4a07-bceb-5da77428ed2e,1,[116.75091],[14.170963]
20578,8c1f8a9d-99e6-43b6-bfa1-2648d1fe4254,1,[158.18115],[17.592176]
20579,8c2069d5-ad56-4bc7-8f26-2d61d38dfa27,1,[188.3558],[15.903046]
20580,8c20daed-5afd-4231-8b0b-dda0cd8ee2a0,1,[102.86611],[11.28578]
20581,8c218621-63f1-4924-bb9f-9460ac815958,3,[651.5337],[17.98398]
20582,8c218621-63f1-4924-bb9f-9460ac815958,4,[1103.5331],[7.227762]
20583,8c218621-63f1-4924-bb9f-9460ac815958,1,[535.8173],[15.435461]
20584,8c23dc9b-d0c8-4d8f-9d80-7b474dc4ef8c,1,[346.80167],[6.206858]
20585,8c26205b-52e7-408c-9e5d-b6d4092771c5,1,[112.839485],[9.846204]
20586,8c2bf828-e74e-410f-9d3b-81e80046a850,1,[139.2985],[10.818576]
20587,8c2e4c72-8aa1-4641-87e1-b9c1f2988501,1,[192.65277],[10.308239]
20588,8c2f5dfb-5df8-4ce6-be23-cda992dbf9fa,1,[240.77771],[7.924857]
20589,8c306679-451d-4878-98fa-b89c8aac6ad0,3,[92.3717],[15.354886]
20590,8c308730-3132-46dd-8f80-f1d81f9db5b6,3,[79.86644],[18.956827]
20591,8c32a4d6-4a1e-4d31-be82-b8be9f639724,1,[344.9591],[6.067238]
20592,8c32a4d6-4a1e-4d31-be82-b8be9f639724,3,[254.17926],[19.078884]
20593,8c33a351-e416-412b-8c07-0b2e1619b171,3,[679.23236],[19.200634]
20594,8c33a351-e416-412b-8c07-0b2e1619b171,1,[356.63483],[7.7634244]
20595,8c35cbe5-0ebd-43a3-b66f-ff557d51779a,4,[1748.1034],[6.693768]
20596,8c35cbe5-0ebd-43a3-b66f-ff557d51779a,3,[1207.7219],[19.642818]
20597,8c35cbe5-0ebd-43a3-b66f-ff557d51779a,1,[2334.831],[5.5299783]
20598,8c3ca946-6c97-4c8d-9a3f-b0d1febc54e6,1,[359.57776],[7.679018]
20599,8c42cf49-22fa-4fa4-96be-4e1488558480,4,[755.8088],[6.6998506]
20600,8c42cf49-22fa-4fa4-96be-4e1488558480,1,[454.9829],[16.736313]
20601,8c43f787-0e25-4124-b9fe-b880bcb1df37,3,[254.91144],[18.954824]
20602,8c43faff-c29b-42a5-b369-0fcc5495e918,2,[1345.7854],[14.166285]
20603,8c468cad-9aec-4825-80e6-332bbde51cd4,4,[1736.6022],[8.07479]
20604,8c468cad-9aec-4825-80e6-332bbde51cd4,1,[306.92902],[9.854891]
20605,8c48ac92-aa0f-4601-a516-49e6403757cc,1,[391.24304],[14.861888]
20606,8c494308-6b81-4437-a638-379a98687502,1,[123.46078],[15.254986]
20607,8c4ae58c-d1a0-4202-a292-62e2d3a1afe3,1,[349.9506],[6.413679]
20608,8c4ae58c-d1a0-4202-a292-62e2d3a1afe3,3,[54.63065],[24.411722]
20609,8c4df300-92dc-452b-ba8b-71aa91db8d2f,1,[350.45886],[6.52675]
20610,8c4e1442-8c97-4e48-a41a-ea40759026de,1,[418.25613],[5.8636527]
20611,8c4e1442-8c97-4e48-a41a-ea40759026de,4,[742.8432],[7.2540483]
20612,8c50f620-7a05-4717-b47e-b65553be3a3b,1,[895.67145],[8.884109]
20613,8c537a4f-97a1-4c12-a708-04e0f0448d62,1,[691.4849],[16.385527]
20614,8c542ef4-aeff-4a10-be38-d6bc25093a68,1,[382.2079],[12.225809]
20615,8c55779b-f6f5-4795-bda8-55c6b7901492,1,[379.94064],[7.6300106]
20616,8c56d92e-12ba-4454-981b-e36905e90973,4,[1095.2883],[6.780036]
20617,8c56d92e-12ba-4454-981b-e36905e90973,2,[620.1479],[20.570284]
20618,8c56d92e-12ba-4454-981b-e36905e90973,1,[550.61194],[16.07473]
20619,8c57f9fe-5050-4f1a-906c-0fe1c4945d9a,3,[1267.3215],[18.714384]
20620,8c589b03-06f1-4c66-9597-7ff1c1e971e8,4,[1252.8802],[8.141314]
20621,8c589b03-06f1-4c66-9597-7ff1c1e971e8,1,[466.38284],[18.961058]
20622,8c5a03c2-a6c5-444f-b014-e5127461d3a1,1,[1136.2074],[17.646427]
20623,8c619069-c38b-4cc2-bf86-27a2919a163a,1,[287.86566],[11.859906]
20624,8c63f139-b5b8-4602-a55d-0f589ea8129a,3,[255.18477],[19.016773]
20625,8c63f139-b5b8-4602-a55d-0f589ea8129a,1,[102.47298],[11.019584]
20626,8c64f1dd-f0d9-49cf-bdfc-af425a0713ce,1,[324.087],[20.741917]
20627,8c6585e3-b9eb-4643-a208-78b9488d59ad,1,[809.7528],[11.661573]
20628,8c661ed5-6e9d-4750-8c61-48f80ec60b3b,1,[293.9901],[15.67903]
20629,8c699a28-1b73-4b13-847b-eaf78d1b2938,1,[632.5889],[6.8343344]
20630,8c6b1f46-c19a-4928-91f6-af34154e3dc7,1,[350.31622],[6.755862]
20631,8c6bbb78-d8a3-4f90-9586-df881acca12d,1,[210.28625],[13.201029]
20632,8c6c3e77-ac7c-46da-9cb3-d1366fc55b86,4,[1475.1553],[8.953891]
20633,8c6c3e77-ac7c-46da-9cb3-d1366fc55b86,1,[382.8978],[16.50674]
20634,8c6c3e77-ac7c-46da-9cb3-d1366fc55b86,3,[253.21324],[15.978104]
20635,8c6f77d5-3ef7-4b07-ba29-4b857d312dc6,1,[103.86074],[12.949386]
20636,8c6ffe00-14da-4cdb-ac4a-cbb93276f6a3,1,[1508.537],[5.7658987]
20637,8c70a247-06be-4a9b-a364-ac7b22c27cbc,1,[196.69876],[7.1566973]
20638,8c70c2d4-5f96-407f-a341-bcaeb46803f1,1,[349.52325],[6.614544]
20639,8c710e21-559b-4bf9-aa13-c56ad9168a26,1,[627.7194],[6.4013243]
20640,8c71a09d-5ce7-4670-9494-3c248b090e1f,1,[486.17795],[14.404866]
20641,8c73ca4b-84c4-4be1-94b5-42ec63af3c5a,1,[413.80045],[14.270682]
20642,8c792299-cb02-4f65-b2db-d33c0a1fc30c,1,[279.6281],[16.352884]
20643,8c7aac6d-b1d5-4bb1-9fa4-c7f135d6774f,3,[47.56622],[24.097857]
20644,8c7aac6d-b1d5-4bb1-9fa4-c7f135d6774f,1,[293.89926],[18.511032]
20645,8c7aac6d-b1d5-4bb1-9fa4-c7f135d6774f,2,[245.08563],[20.421318]
20646,8c7b0c61-cb97-49e5-9672-cdf9b6259904,1,[240.45828],[15.460561]
20647,8c7b89ab-8daa-4445-8b0a-f3229e4c7dc7,3,[79.54377],[19.011078]
20648,8c7b89ab-8daa-4445-8b0a-f3229e4c7dc7,1,[124.28753],[13.796554]
20649,8c7ca00a-40bd-4115-acbc-72281e0956f0,3,[2410.781],[15.218999]
20650,8c7cf181-165e-4cc7-9d0d-2079086aecf0,1,[122.602104],[13.919586]
20651,8c7d8e42-e8e4-44f4-8a94-995397e254de,1,[943.65796],[12.086805]
20652,8c85d41a-9189-413b-a397-b0625e40e50a,1,[692.7848],[6.98485]
20653,8c868c46-4546-4a73-9d32-cff0ef249981,1,[157.77034],[14.825024]
20654,8c8b1d48-c97e-4cbe-85b3-63ec0c00c2a6,3,[479.43213],[19.7297]
20655,8c8b1d48-c97e-4cbe-85b3-63ec0c00c2a6,4,[664.55804],[5.044382]
20656,8c8b1d48-c97e-4cbe-85b3-63ec0c00c2a6,1,[258.6528],[20.906092]
20657,8c917008-ed42-4b32-9b29-310a0b413893,4,[2834.4573],[13.633241]
20658,8c917008-ed42-4b32-9b29-310a0b413893,3,[2144.3137],[20.52795]
20659,8c91bd48-8974-477f-b03b-31f0b49e3f17,1,[2371.8003],[23.811836]
20660,8c93246b-685b-46da-b01e-178e28141532,1,[163.63258],[10.651695]
20661,8c9455b1-aa2b-4542-ba5e-24a99739a11b,3,[838.582],[18.024109]
20662,8c9455b1-aa2b-4542-ba5e-24a99739a11b,1,[335.2825],[16.438118]
20663,8c95bd9f-dbf6-445a-b418-fff636e8d36e,1,[990.87964],[9.0822]
20664,8c9c3a88-2443-43c7-bd17-6bda75d74670,1,[1034.6885],[5.7757883]
20665,8c9d304e-d849-44ee-9e1d-de87c82614d7,1,[147.43304],[11.292381]
20666,8ca04877-5a0c-4c2a-a2b7-6c8b1121df6a,1,[118.04871],[12.032073]
20667,8ca1a30e-97f7-4447-9186-2d136ce60e5d,1,[451.15326],[9.969613]
20668,8ca1a30e-97f7-4447-9186-2d136ce60e5d,2,[1988.9976],[3.1831117]
20669,8ca58fa5-e7a1-4d43-8193-355a71c69793,1,[108.019226],[14.4101715]
20670,8ca5dc74-3688-49a2-a152-39363305d12a,2,[159.42827],[18.760479]
20671,8ca8c6f3-3698-40c2-bff6-5cd288e2f02b,3,[648.64185],[19.462797]
20672,8ca8c6f3-3698-40c2-bff6-5cd288e2f02b,4,[755.00543],[6.729142]
20673,8ca8c6f3-3698-40c2-bff6-5cd288e2f02b,2,[369.78787],[15.4452505]
20674,8cacb5b1-cb8b-471a-a0f3-04be9336a810,1,[131.09445],[14.303389]
20675,8caf898b-0376-48f4-8a99-2e96e87f7c6e,3,[3119.9697],[14.509431]
20676,8caf898b-0376-48f4-8a99-2e96e87f7c6e,4,[785.097],[6.539758]
20677,8cb022ae-94c6-4b67-8275-28f5e504c59a,2,[116.09644],[14.406674]
20678,8cc1d8da-c3c4-4818-a103-3284bb0b7a61,2,[164.88048],[18.269398]
20679,8cc453bd-64d5-4b11-bf97-bd79c8c05d2f,1,[167.55415],[10.610125]
20680,8cc688b8-70b8-4dcf-a38e-8dc3759bb1c3,4,[2545.535],[8.451395]
20681,8cc688b8-70b8-4dcf-a38e-8dc3759bb1c3,1,[1448.8412],[17.814304]
20682,8cc7f213-86e3-454f-9d68-c59a9e3a4e5f,1,[169.11073],[13.056549]
20683,8cca32bc-0a08-4bfd-8a6c-b67517b02935,4,[1321.0391],[7.5887275]
20684,8cca32bc-0a08-4bfd-8a6c-b67517b02935,3,[350.22833],[19.299057]
20685,8cca32bc-0a08-4bfd-8a6c-b67517b02935,1,[225.14886],[17.456076]
20686,8cccc300-5db3-43cd-b070-ca7ddae2c46e,1,[161.06215],[7.2900553]
20687,8cccedbd-83c2-41d5-8c9d-04baa5951f5c,4,[2410.5793],[8.990759]
20688,8cccedbd-83c2-41d5-8c9d-04baa5951f5c,2,[2741.6133],[4.526497]
20689,8cccedbd-83c2-41d5-8c9d-04baa5951f5c,1,[644.78015],[16.11095]
20690,8ccdc47b-9ee6-472e-8c05-bb7c3c4953ba,1,[112.835014],[9.844812]
20691,8cd1da39-f994-4cf4-841a-d1f7d018efe6,1,[324.94846],[10.268893]
20692,8cd41b92-75c6-46f3-a051-aeb34998991c,2,[222.3178],[23.966383]
20693,8cd43bb7-e7fe-456d-bca9-937e3f680a57,1,[131.606],[9.28873]
20694,8cd8c4ae-13a3-409b-8b9d-1de15327182b,1,[393.50333],[15.136726]
20695,8cd9f16d-85d6-43e1-a885-c2b81254b241,3,[397.17627],[18.75861]
20696,8cd9f16d-85d6-43e1-a885-c2b81254b241,1,[153.93994],[17.067116]
20697,8cdd4eb3-6a53-4a5c-af6a-ad44028ee096,3,[47.786934],[22.969551]
20698,8cdd4eb3-6a53-4a5c-af6a-ad44028ee096,4,[716.7185],[-1.3607786]
20699,8cdd4eb3-6a53-4a5c-af6a-ad44028ee096,1,[128.24078],[9.853656]
